object_img,feature_img,context_img,trl_no_ret,block_no,pleasant_scr,pleasant_inital_rt,pleasant_final_rt,feat_mem,feat_inital_rt,feat_final_rt,feat_key,scene_mem,scene_inital_rt,scene_final_rt,scene_key,con_score,con_inital_rt,con_final_rt
animate_28.jpg,chequered_25.jpg,indoor_51.jpg,20,1,easy,2.19737447270018,2.19737447270018,lure,2.69475527358009,4.13660897358204,centre,target,1.921129322247,2.91821792224073,right,unsure,0.424236121383728,0.954926221384085
animate_62.jpg,polkadot_42.jpg,indoor_03.jpg,24,1,easy,1.42888377358031,1.42888377358031,target,2.39090727268194,4.75476177268138,right,target,3.84995574099594,6.57717394099745,centre,unsure,1.27684176916955,1.83731446917227
animate_32.jpg,chequered_24.jpg,outdoor_55.jpg,46,1,easy,1.39570531343634,1.39570531343634,lure,0.953237118737889,2.24377501873823,right,target,0.829808374473942,1.96899507446506,right,unsure,0.519832469173707,1.23903066916682
inanimate_03.jpg,polkadot_18.jpg,indoor_04.jpg,5,1,easy,1.73353927356948,1.73353927356948,target,3.44525992314448,4.05872372313752,centre,target,1.37989847357676,1.37989847357676,left,unsure,0.430865208167234,1.0668292081682
inanimate_25.jpg,chequered_38.jpg,outdoor_05.jpg,14,1,easy,1.58195290903677,1.58195290903677,target,3.91085027357622,3.91085027357622,left,target,3.05010129671427,3.05010129671427,left,unsure,0.349647700000787,0.877597599988803
inanimate_30.jpg,chequered_42.jpg,indoor_48.jpg,19,1,easy,1.73168507358059,1.73168507358059,lure,1.90343137180025,3.02582507180341,centre,target,1.18066512313089,1.18066512313089,left,unsure,0.869123873577337,3.01650427357526
animate_37.jpg,polkadot_14.jpg,outdoor_49.jpg,29,1,easy,1.10049732314656,1.10049732314656,target,0.830427818727912,2.77717061873409,right,target,0.805183472679346,1.76163307268871,right,certain,0.378226023138268,1.5029351231351
inanimate_37.jpg,chequered_37.jpg,outdoor_60.jpg,41,1,easy,1.64056342402182,1.64056342402182,lure,3.04532012312848,4.97087852313416,right,target,2.16755724363611,2.16755724363611,left,unsure,1.01097246917197,1.55714086917578
inanimate_58.jpg,polkadot_61.jpg,outdoor_35.jpg,23,1,easy,1.41162451960554,1.41162451960554,lure,1.45917612225458,3.33454982224794,right,target,3.92546332313213,3.92546332313213,left,unsure,0.310738423126168,0.877369023131905
inanimate_43.jpg,chequered_10.jpg,indoor_10.jpg,18,1,difficult,1.38545452312974,1.90788662312843,target,5.54579717268643,5.54579717268643,left,target,2.8437159726891,2.8437159726891,left,unsure,0.286424220495974,0.926710620507947
animate_50.jpg,chequered_12.jpg,indoor_32.jpg,37,1,easy,1.06254902314686,1.06254902314686,target,2.12072307094058,2.12072307094058,left,target,1.10674537358864,2.14183227358444,right,certain,1.07476547268743,2.57419807268889
animate_11.jpg,chequered_17.jpg,outdoor_40.jpg,22,1,easy,1.31031337357126,1.31031337357126,lure,5.21261737268651,5.21261737268651,left,lure,4.07960852402903,5.67655602401646,right,guess,0.620370063013979,0.620370063013979
animate_20.jpg,chequered_61.jpg,indoor_02.jpg,38,1,easy,0.83552366917138,0.83552366917138,lure,2.09667411872942,2.72278681873286,centre,target,0.99111107357021,0.99111107357021,left,certain,0.296844172684359,1.25749767269008
animate_31.jpg,polkadot_62.jpg,outdoor_22.jpg,21,1,easy,0.891874370063306,0.891874370063306,target,0.716826621384826,2.75172042138001,right,target,0.76493457268225,1.97487627268129,right,certain,0.389560422248906,1.70922222225636
animate_54.jpg,polkadot_60.jpg,indoor_44.jpg,27,1,easy,1.48937787357136,1.48937787357136,lure,5.63567932137812,5.63567932137812,left,target,2.01457862224197,2.01457862224197,left,unsure,0.292051723139593,0.88373062312894
inanimate_08.jpg,polkadot_53.jpg,indoor_45.jpg,26,1,easy,72.5599775691662,72.5599775691662,target,0.605952971818624,1.3205944718211,centre,target,1.01767687268148,2.18643627269194,right,certain,0.849217523122206,2.35949522313604
animate_15.jpg,polkadot_32.jpg,outdoor_45.jpg,9,1,easy,1.7887151196046,1.7887151196046,lure,1.63797502225498,2.61362592225487,centre,target,1.68358384186286,2.22566804186499,centre,certain,0.940246655954979,2.49217165596201
inanimate_10.jpg,polkadot_09.jpg,outdoor_16.jpg,6,1,easy,1.67261416742986,1.67261416742986,target,0.800391423123074,1.93425122312328,right,target,1.04511597356759,1.04511597356759,left,certain,0.523888072697446,1.65320687269559
inanimate_55.jpg,polkadot_17.jpg,outdoor_54.jpg,4,1,easy,1.41548001872434,1.41548001872434,target,0.89359892225184,1.79504882225592,centre,target,1.58191497270309,1.58191497270309,left,certain,0.641833471818245,2.15788997181517
animate_14.jpg,chequered_59.jpg,outdoor_23.jpg,43,1,easy,1.59307280022767,1.59307280022767,lure,2.53990526476991,3.09930126476684,centre,target,1.75180712313158,1.75180712313158,left,certain,0.958142873569159,1.78579837357393
animate_47.jpg,polkadot_48.jpg,indoor_26.jpg,11,1,difficult,1.27118427270034,2.01521367269743,lure,2.35402022137714,3.53021292138146,centre,target,1.08212536916835,2.28228816916817,right,unsure,0.342781365659903,0.873430265652132
inanimate_50.jpg,chequered_18.jpg,indoor_42.jpg,39,1,easy,1.15665649119182,1.15665649119182,target,1.81364532225416,2.37392942224687,centre,target,1.39917427267937,1.39917427267937,left,certain,0.461495270050364,1.41070857005252
inanimate_19.jpg,chequered_49.jpg,outdoor_47.jpg,35,1,easy,1.38985502313881,1.38985502313881,target,3.24848459383065,3.24848459383065,left,target,1.29401310817047,2.06634360816679,centre,unsure,0.428049072696012,1.0079740726942
inanimate_42.jpg,polkadot_11.jpg,indoor_47.jpg,40,1,difficult,0.963019224029267,1.58993342402391,lure,2.98507755421451,3.52508075420337,centre,target,3.17277887181262,3.17277887181262,left,unsure,0.381728049804224,0.958400849805912
animate_63.jpg,polkadot_01.jpg,indoor_52.jpg,45,1,easy,1.22744276828598,1.22744276828598,target,1.64824367269466,2.50772267268621,centre,target,3.49580401962157,3.49580401962157,left,certain,0.585207865646225,1.44188266564743
inanimate_46.jpg,chequered_11.jpg,outdoor_27.jpg,8,1,easy,2.4555265691597,2.4555265691597,lure,2.07455517357448,2.07455517357448,left,target,2.32293437269982,2.32293437269982,left,unsure,1.21321787268971,1.92720377269143
animate_08.jpg,chequered_55.jpg,indoor_39.jpg,15,1,easy,1.64651642313402,1.64651642313402,target,2.85387972490571,5.17285872490902,centre,target,0.937232619617134,0.937232619617134,left,unsure,0.308474223129451,0.806336923138588
inanimate_62.jpg,polkadot_63.jpg,outdoor_37.jpg,48,1,difficult,1.0233070984832,1.88024659847724,target,2.03576711961068,2.03576711961068,left,target,2.06250462401658,2.06250462401658,left,unsure,0.283696218728437,0.794840118731372
animate_58.jpg,polkadot_24.jpg,outdoor_07.jpg,34,1,easy,1.2047060187324,1.2047060187324,target,0.399846121377777,1.57640822137182,right,target,0.595189848929294,1.64286524892668,centre,certain,0.385800891192048,1.32350819118437
animate_17.jpg,chequered_08.jpg,indoor_13.jpg,44,1,easy,1.56846362049691,1.56846362049691,target,0.483179072689381,1.09233327268157,centre,target,0.997243773585069,1.54429347357654,centre,certain,0.302540157732437,1.38785495773482
animate_56.jpg,chequered_39.jpg,indoor_35.jpg,25,1,difficult,0.884079172697966,1.50431357270281,target,2.41378057358088,3.13648487356841,centre,target,1.24462897356716,1.24462897356716,left,certain,0.385823472694028,1.30387427269306
inanimate_28.jpg,polkadot_57.jpg,indoor_15.jpg,2,1,easy,1.69765145683778,1.69765145683778,target,2.74385952402372,4.25642802401853,right,target,1.03749267356761,1.99457847357553,centre,unsure,0.64698897357448,1.49695447357954
inanimate_22.jpg,chequered_33.jpg,indoor_27.jpg,33,1,difficult,0.958610613437486,1.51107401344052,lure,5.17016326653538,6.47259096652851,right,target,1.37711659319757,2.29358269319346,centre,unsure,0.514171819610056,1.1764940196008
inanimate_05.jpg,chequered_15.jpg,indoor_12.jpg,10,1,easy,1.06917115683609,1.06917115683609,target,1.68311532225925,2.38636302224768,centre,target,1.7563116735837,2.84247617358051,right,certain,0.477536714315647,1.47932791431958
inanimate_29.jpg,polkadot_06.jpg,outdoor_09.jpg,28,1,difficult,0.965372916092747,1.8390010160947,target,3.87037807269371,6.56533427268732,left,target,2.28460936916235,3.53399896917108,right,unsure,0.374856870927033,0.916723070928128
animate_12.jpg,chequered_45.jpg,outdoor_48.jpg,36,1,easy,0.889802072691964,0.889802072691964,lure,5.21044467268803,6.34196407269337,right,target,1.81133063834568,2.93746913834184,right,unsure,0.677058624016354,1.26904622401344
inanimate_18.jpg,chequered_51.jpg,outdoor_12.jpg,31,1,easy,1.47183307269006,1.47183307269006,lure,3.7110929213959,5.35958452138584,left,target,0.834146073568263,2.13806277357799,right,unsure,0.297706872690469,0.842500772690983
inanimate_41.jpg,chequered_31.jpg,outdoor_34.jpg,30,1,easy,1.34853902224859,1.34853902224859,target,4.28361942224728,5.86273702225299,centre,target,2.97532572313503,3.55458462312527,centre,unsure,0.357255572685972,0.895972972692107
animate_53.jpg,polkadot_34.jpg,indoor_64.jpg,17,1,difficult,1.27541322224715,1.86317932224483,target,1.12128827357083,3.02317757357378,right,target,1.28930481783755,3.19956831783929,right,certain,0.310923506403924,1.41097360641288
animate_34.jpg,polkadot_31.jpg,outdoor_20.jpg,12,1,easy,1.84482591872802,1.84482591872802,target,1.40343002490408,2.67953942490567,right,target,1.2737685682805,2.40895776828984,right,certain,0.496004074462689,1.64266317446891
inanimate_26.jpg,polkadot_19.jpg,indoor_54.jpg,16,1,difficult,0.815971816089586,1.44008471608686,target,1.68849907268304,5.52019557269523,left,target,2.28695567358227,3.33404827358027,right,unsure,0.337188924895599,0.91802982489753
animate_04.jpg,polkadot_28.jpg,indoor_09.jpg,1,1,easy,0.966605223147781,0.966605223147781,target,0.923478972705198,2.41169767269457,right,target,1.95270787358459,1.95270787358459,left,certain,1.80210546741728,3.39736976740824
animate_03.jpg,polkadot_56.jpg,outdoor_62.jpg,32,1,difficult,1.18543302312901,1.71837582312583,target,2.52710432049935,3.73012462048791,centre,target,2.78640980111959,2.78640980111959,left,unsure,0.358498773581232,0.915074473581626
inanimate_51.jpg,polkadot_25.jpg,outdoor_14.jpg,47,1,difficult,0.896476823138073,1.66743602312636,lure,2.57559247269819,3.626069572696,centre,target,1.78544564715412,2.7660188471491,right,unsure,0.666046520491363,1.6842689204932
inanimate_13.jpg,chequered_16.jpg,indoor_29.jpg,7,1,easy,0.651229124021484,0.651229124021484,target,2.54306397004984,3.71647677004512,centre,target,1.05210547268507,2.26178857269406,right,unsure,0.589394519614871,1.204221719614
animate_51.jpg,chequered_01.jpg,outdoor_02.jpg,3,1,easy,1.11706032314396,1.11706032314396,target,1.18221192312194,1.18221192312194,left,target,1.18976803483383,1.18976803483383,left,certain,0.932608622242697,2.39764702224056
inanimate_53.jpg,polkadot_55.jpg,indoor_08.jpg,42,1,difficult,2.19483897270402,2.76493607269367,lure,2.77095372401527,2.77095372401527,left,target,1.52920427269419,1.52920427269419,left,unsure,1.03994456828514,1.42657196828804
animate_05.jpg,chequered_14.jpg,outdoor_25.jpg,13,1,easy,1.22963216301287,1.22963216301287,lure,4.0608281231398,5.99927492313145,right,target,2.24885982314299,2.24885982314299,left,unsure,0.454124423136818,0.988666123143048
