object_img,feature_img,context_img,trl_no_ret,block_no,pleasant_scr,pleasant_inital_rt,pleasant_final_rt,feat_mem,feat_inital_rt,feat_final_rt,feat_key,scene_mem,scene_inital_rt,scene_final_rt,scene_key,con_score,con_inital_rt,con_final_rt
animate_28.jpg,chequered_25.jpg,indoor_51.jpg,20,1,difficult,3.00210558762774,3.64766958774999,target,0.993518789764494,1.9077837895602,right,lure,2.01732793869451,3.25518153887242,centre,unsure,0.276570838876069,0.749179839156568
animate_62.jpg,polkadot_42.jpg,indoor_03.jpg,24,1,easy,1.0536265890114,1.0536265890114,target,1.01982613839209,2.00764303840697,right,target,1.7791172391735,2.73108123894781,centre,guess,0.308739637024701,0.308739637024701
animate_32.jpg,chequered_24.jpg,outdoor_55.jpg,46,1,easy,24.1235349369235,24.1235349369235,target,0.660402238834649,1.46760893892497,centre,target,0.984706338960677,1.96835503913462,right,certain,0.325521933846176,1.04210893344134
inanimate_03.jpg,polkadot_18.jpg,indoor_04.jpg,5,1,difficult,3.15651713963598,3.91312183998525,lure,2.85886558936909,2.85886558936909,left,target,8.37766728969291,8.37766728969291,left,unsure,0.299776439089328,0.995275538880378
inanimate_25.jpg,chequered_38.jpg,outdoor_05.jpg,14,1,easy,1.99580118758604,1.99580118758604,lure,2.27088758675382,2.72483248636127,centre,target,1.26234512776136,1.26234512776136,left,unsure,0.25145633937791,0.709036839194596
inanimate_30.jpg,chequered_42.jpg,indoor_48.jpg,19,1,difficult,1.81900513498113,2.34842523513362,lure,1.96481133904308,2.36020143888891,centre,target,4.12223578477278,4.12223578477278,left,guess,0.574216139037162,0.574216139037162
animate_37.jpg,polkadot_14.jpg,outdoor_49.jpg,29,1,difficult,0.953660338651389,1.56116533884779,target,2.92938188742846,4.62183198751882,right,target,0.507809583097696,1.38555458327755,right,unsure,0.347942838910967,0.881363838911057
inanimate_37.jpg,chequered_37.jpg,outdoor_60.jpg,41,1,difficult,3.14071323908865,3.68486733874306,target,1.48750963853672,1.48750963853672,left,lure,2.11629717890173,3.02145487861708,right,unsure,0.785203933250159,1.21526273339987
inanimate_58.jpg,polkadot_61.jpg,outdoor_35.jpg,23,1,easy,1.49138483731076,3.54998343717307,target,1.27173393918201,3.21530153881758,centre,target,3.40294362790883,3.40294362790883,left,unsure,0.269818439148366,0.770321638789028
inanimate_43.jpg,chequered_10.jpg,indoor_10.jpg,18,1,difficult,1.09365068748593,1.66136668715626,lure,6.07773023936898,6.63033773936331,centre,lure,1.58198117977008,13.4354558796622,right,guess,1.34404858341441,1.34404858341441
animate_50.jpg,chequered_12.jpg,indoor_32.jpg,37,1,easy,0.949595689307898,0.949595689307898,lure,1.44221038743854,1.96802338771522,centre,target,1.66886218870059,2.52579218894243,right,certain,0.245957282371819,2.18830758240074
animate_11.jpg,chequered_17.jpg,outdoor_40.jpg,22,1,easy,0.42646223725751,0.42646223725751,lure,1.40921363886446,2.23751883860677,centre,target,1.59762188326567,2.90447128331289,centre,unsure,0.833086287602782,1.29089428763837
animate_20.jpg,chequered_61.jpg,indoor_02.jpg,38,1,difficult,0.501433737576008,1.04726613732055,lure,2.04619558528066,2.57376018539071,centre,target,2.9936321885325,2.9936321885325,left,certain,0.266040085349232,1.20150318555534
animate_31.jpg,polkadot_62.jpg,outdoor_22.jpg,21,1,easy,0.606854181271046,0.606854181271046,target,0.40140778850764,1.71489758836105,right,target,1.1849621757865,2.38889707578346,right,certain,0.298139537684619,1.09642693772912
animate_54.jpg,polkadot_60.jpg,indoor_44.jpg,27,1,difficult,0.717627437319607,1.23003433737904,lure,0.990006888285279,0.990006888285279,left,target,4.13253443920985,7.11887843906879,left,unsure,0.272680289112031,0.77074858918786
inanimate_08.jpg,polkadot_53.jpg,indoor_45.jpg,26,1,difficult,0.902295937761664,1.39096483774483,target,1.39965578913689,2.08407668909058,centre,target,1.47253137780353,2.26965597784147,right,unsure,0.409050839021802,0.920538638718426
animate_15.jpg,polkadot_32.jpg,outdoor_45.jpg,9,1,easy,0.926959285046905,0.926959285046905,target,1.50420738710091,3.43994548730552,right,target,0.756480377633125,1.21369717735797,centre,certain,0.22408783622086,1.038721436169
inanimate_10.jpg,polkadot_09.jpg,outdoor_16.jpg,6,1,easy,0.60235043708235,0.60235043708235,target,0.461776138748974,1.30918443854898,right,target,0.780291139148176,0.780291139148176,left,certain,0.250865588895977,1.02934608934447
inanimate_55.jpg,polkadot_17.jpg,outdoor_54.jpg,4,1,easy,0.507916588801891,0.507916588801891,target,1.68654043739662,2.25892713712528,centre,target,0.998610239010304,4.90661263931543,left,certain,0.520015539135784,2.37760293902829
animate_14.jpg,chequered_59.jpg,outdoor_23.jpg,43,1,easy,0.451704538892955,0.451704538892955,lure,0.32450863905251,2.11134493909776,centre,target,2.49931667651981,2.49931667651981,left,certain,0.291616589296609,1.04717148886994
animate_47.jpg,polkadot_48.jpg,indoor_26.jpg,11,1,difficult,0.493267633486539,0.976689733564854,target,0.686302738264203,4.70931453816593,left,target,1.86210143938661,3.79499143920839,right,unsure,0.381541438866407,0.740278739016503
inanimate_50.jpg,chequered_18.jpg,indoor_42.jpg,39,1,easy,0.530924689490348,0.530924689490348,target,1.03662813454866,1.53933063428849,centre,target,0.629608186427504,0.629608186427504,left,certain,0.0481653865426779,0.819665686693043
inanimate_19.jpg,chequered_49.jpg,outdoor_47.jpg,35,1,difficult,0.40802323911339,0.99397793924436,lure,2.96628259075806,3.6384456907399,centre,lure,2.92304993886501,4.94272413896397,right,guess,0.446297037880868,1.38020913815126
inanimate_42.jpg,polkadot_11.jpg,indoor_47.jpg,40,1,easy,0.458170337602496,0.458170337602496,lure,0.626879637129605,1.49959223717451,right,target,2.41573783475906,2.41573783475906,left,unsure,0.415529437828809,0.878810537979007
animate_63.jpg,polkadot_01.jpg,indoor_52.jpg,45,1,difficult,0.891626088880002,1.24860318889841,target,2.08485088869929,2.52026588842273,centre,target,1.47340408759192,1.47340408759192,left,certain,0.283593287691474,1.17991558741778
inanimate_46.jpg,chequered_11.jpg,outdoor_27.jpg,8,1,difficult,0.448312089312822,0.998097089119256,lure,1.32981473766267,2.25784793775529,right,lure,1.83984778868034,4.67645118851215,centre,unsure,0.822312486823648,1.28935508709401
animate_08.jpg,chequered_55.jpg,indoor_39.jpg,15,1,easy,0.94652843894437,0.94652843894437,target,0.862974288873374,3.56571728875861,centre,target,0.52565768873319,1.60425938898697,left,certain,0.59737683692947,1.40473393723369
inanimate_62.jpg,polkadot_63.jpg,outdoor_37.jpg,48,1,difficult,0.81305078882724,1.1697844886221,lure,1.17410873901099,2.40291643887758,right,target,2.32029203744605,2.32029203744605,left,unsure,0.356740533839911,0.83208823390305
animate_58.jpg,polkadot_24.jpg,outdoor_07.jpg,34,1,difficult,2.79272648924962,3.21759498957545,lure,5.49842348741367,6.0741096874699,centre,target,0.458504038862884,0.973100238945335,centre,unsure,0.323564436752349,0.921073337085545
animate_17.jpg,chequered_08.jpg,indoor_13.jpg,44,1,easy,0.440963831264526,0.440963831264526,target,1.49630493903533,2.01171253900975,centre,target,0.934741938952357,1.46807763911784,centre,certain,0.277691584080458,1.06992318388075
animate_56.jpg,chequered_39.jpg,indoor_35.jpg,25,1,difficult,0.385988538619131,0.903953338507563,lure,2.59766238881275,2.59766238881275,left,target,3.06040743971244,3.06040743971244,left,unsure,0.168999639339745,0.640566339250654
inanimate_28.jpg,polkadot_57.jpg,indoor_15.jpg,2,1,difficult,0.852618686854839,1.24937148671597,target,0.531693388707936,1.92768838908523,right,target,0.610452879220247,1.25082677928731,centre,certain,0.328228889033198,1.1722857891582
inanimate_22.jpg,chequered_33.jpg,indoor_27.jpg,33,1,easy,0.94619373884052,0.94619373884052,target,2.5378389894031,2.5378389894031,left,target,6.01264833845198,6.43524503847584,centre,guess,0.281487933825701,0.281487933825701
inanimate_05.jpg,chequered_15.jpg,indoor_12.jpg,10,1,easy,0.756767138373107,0.756767138373107,target,0.57437823433429,1.33181333402172,centre,target,1.18680228944868,1.99284338951111,right,certain,0.318741233553737,1.10395773360506
inanimate_29.jpg,polkadot_06.jpg,outdoor_09.jpg,28,1,easy,1.17801703931764,1.17801703931764,target,7.3767273882404,7.3767273882404,left,target,0.518970028031617,1.2853987282142,right,unsure,0.320869433693588,0.724465433508158
animate_12.jpg,chequered_45.jpg,outdoor_48.jpg,36,1,difficult,0.981090839020908,1.41552933864295,target,2.27424558717757,2.7380804871209,centre,target,2.76798978308216,3.76796968327835,right,certain,0.271294234320521,1.02175573445857
inanimate_18.jpg,chequered_51.jpg,outdoor_12.jpg,31,1,difficult,0.569284237455577,1.07142293732613,lure,2.09753308910877,2.47936868900433,centre,target,2.13745178934187,2.94452178897336,right,unsure,0.30461908923462,0.649927489459515
inanimate_41.jpg,chequered_31.jpg,outdoor_34.jpg,30,1,easy,0.830102487467229,0.830102487467229,lure,0.872270387597382,7.02449728734791,right,target,4.00651252781972,4.48260882776231,centre,certain,0.377770595718175,1.10011559585109
animate_53.jpg,polkadot_34.jpg,indoor_64.jpg,17,1,difficult,1.06027303636074,1.52144533628598,lure,2.58430108893663,2.58430108893663,left,target,0.900373087264597,3.43405868764967,right,unsure,0.260440032463521,0.743695032782853
animate_34.jpg,polkadot_31.jpg,outdoor_20.jpg,12,1,easy,0.718076989520341,0.718076989520341,target,0.381115399766713,1.21330599999055,right,target,0.658320278394967,1.89946997817606,right,certain,0.274571589194238,0.898693189490587
inanimate_26.jpg,polkadot_19.jpg,indoor_54.jpg,16,1,difficult,0.679790137335658,1.5860687373206,target,1.75607408815995,1.75607408815995,left,target,0.937427038792521,1.77318083867431,right,unsure,0.387146334629506,0.879534934647381
animate_04.jpg,polkadot_28.jpg,indoor_09.jpg,1,1,difficult,42.5096928887069,43.2771649886854,lure,3.76924088178203,9.54336198186502,left,target,101.430854289327,101.430854289327,left,unsure,1.82139493944123,2.78261003969237
animate_03.jpg,polkadot_56.jpg,outdoor_62.jpg,32,1,easy,0.579862933605909,0.579862933605909,target,1.02681673923507,1.60436443891376,centre,target,5.84843057859689,5.84843057859689,left,unsure,0.259104089811444,0.672227689996362
inanimate_51.jpg,polkadot_25.jpg,outdoor_14.jpg,47,1,difficult,0.896742532495409,1.36370763229206,target,4.64243133878335,5.44267643895,right,target,2.30165923945606,3.13407543953508,right,certain,0.102049238979816,0.785184639040381
inanimate_13.jpg,chequered_16.jpg,indoor_29.jpg,7,1,difficult,0.922907488886267,1.46024858905002,target,2.33198558725417,4.98560568736866,centre,target,0.686909839045256,1.50189513899386,right,unsure,0.309638236649334,0.890227836556733
