object_img,feature_img,context_img,trl_no_ret,block_no,pleasant_scr,pleasant_inital_rt,pleasant_final_rt,feat_mem,feat_inital_rt,feat_final_rt,feat_key,scene_mem,scene_inital_rt,scene_final_rt,scene_key,con_score,con_inital_rt,con_final_rt
animate_28.jpg,chequered_25.jpg,indoor_51.jpg,20,1,easy,1.46319360262714,3.66912340256386,target,2.43514633923769,3.52862403914332,right,target,1.8459300538525,2.78098535398021,right,unsure,0.695661853998899,1.23780225403607
animate_62.jpg,polkadot_42.jpg,indoor_03.jpg,24,1,easy,1.89073762437329,1.89073762437329,lure,3.07094244798645,3.80607554805465,centre,lure,1.88238620525226,4.88934160536155,left,guess,1.04600026528351,1.04600026528351
animate_32.jpg,chequered_24.jpg,outdoor_55.jpg,46,1,easy,2.34844398172572,2.34844398172572,target,1.13512943941168,4.89881893922575,centre,target,0.28542490536347,1.31919120531529,right,certain,0.278523558052257,1.23816705821082
inanimate_03.jpg,polkadot_18.jpg,indoor_04.jpg,5,1,difficult,0.321035153931007,0.995466754073277,target,1.54480735398829,3.23398285382427,centre,target,1.49061255087145,1.49061255087145,left,certain,0.830584354000166,2.47733605396934
inanimate_25.jpg,chequered_38.jpg,outdoor_05.jpg,14,1,easy,1.47604769072495,1.47604769072495,target,2.26022529951297,5.58750209957361,left,target,1.65419211541303,1.65419211541303,left,unsure,1.02216665400192,1.63527195388451
inanimate_30.jpg,chequered_42.jpg,indoor_48.jpg,19,1,difficult,0.49140475387685,1.27699355385266,target,1.37900171265937,2.5765565126203,right,target,0.968572675948963,3.27886837604456,left,unsure,0.831705653807148,1.46298235398717
animate_37.jpg,polkadot_14.jpg,outdoor_49.jpg,29,1,difficult,0.448794605210423,1.08727140538394,lure,3.40702355094254,3.40702355094254,left,target,0.962895702570677,2.79010140267201,right,guess,1.25998710258864,1.25998710258864
inanimate_37.jpg,chequered_37.jpg,outdoor_60.jpg,41,1,difficult,0.344012656947598,0.99058985686861,lure,0.815398702630773,1.4505795026198,centre,target,2.64526305394247,2.64526305394247,left,guess,0.726331890793517,0.726331890793517
inanimate_58.jpg,polkadot_61.jpg,outdoor_35.jpg,23,1,difficult,0.474751090630889,1.59754569060169,lure,2.61430443939753,2.61430443939753,left,lure,1.54870639066212,4.18303869059309,right,certain,0.92764583020471,1.62094753026031
inanimate_43.jpg,chequered_10.jpg,indoor_10.jpg,18,1,difficult,0.560557539341971,2.60764553933404,lure,1.28670556866564,2.09518156875856,right,target,1.52844929066487,1.52844929066487,left,guess,1.32644507288933,1.32644507288933
