object_img,feature_img,context_img,trl_no_ret,block_no,pleasant_scr,pleasant_inital_rt,pleasant_final_rt,feat_mem,feat_inital_rt,feat_final_rt,feat_key,scene_mem,scene_inital_rt,scene_final_rt,scene_key,con_score,con_inital_rt,con_final_rt
animate_23.jpg,chequered_37.jpg,outdoor_15.jpg,20,1,difficult,4.77214391063899,6.5157365106279,target,0.604075010691304,2.03731421066914,left,lure,1.5311652602395,2.42592746025184,right,guess,0.307837610365823,0.307837610365823
animate_09.jpg,chequered_31.jpg,outdoor_62.jpg,18,1,easy,1.2112443598453,1.2112443598453,lure,2.80360901064705,2.80360901064705,left,target,1.31661686336156,6.21554986340925,centre,unsure,0.261019460507669,0.785363860544749
inanimate_16.jpg,chequered_53.jpg,outdoor_19.jpg,34,1,easy,1.13160361000337,2.14738750999095,target,0.503619310620707,1.77200591063593,centre,target,1.52367381035583,2.94439071038505,right,certain,1.01069091324462,3.90125951322261
inanimate_61.jpg,polkadot_31.jpg,indoor_51.jpg,6,1,easy,0.763046510342974,0.763046510342974,lure,1.81093315925682,1.81093315925682,left,target,0.927093512262218,1.9511450122809,right,unsure,0.331310864072293,0.980981664091814
animate_59.jpg,polkadot_40.jpg,indoor_07.jpg,41,1,easy,0.606836960185319,0.606836960185319,lure,0.852277411962859,1.36870301194722,centre,target,2.60756316053448,4.64379816054134,centre,unsure,0.51306661037961,1.05845471034991
inanimate_09.jpg,polkadot_26.jpg,indoor_58.jpg,29,1,easy,1.19110106053995,1.19110106053995,lure,0.950361799972598,2.76425629999721,centre,lure,1.17048796184827,3.67174976179376,centre,unsure,0.282533213554416,0.79702531354269
animate_02.jpg,polkadot_29.jpg,outdoor_25.jpg,8,1,easy,1.93430461746175,1.93430461746175,target,1.15249571099412,2.28973931103246,left,target,0.887725611915812,2.86734371189959,centre,guess,0.258607015828602,0.258607015828602
inanimate_62.jpg,polkadot_10.jpg,indoor_63.jpg,43,1,easy,1.42744366283296,1.42744366283296,lure,0.937554960546549,0.937554960546549,left,lure,0.595648510323372,2.753122210328,left,guess,0.253165160538629,0.253165160538629
animate_43.jpg,chequered_47.jpg,indoor_45.jpg,12,1,difficult,1.55297736020293,2.076894360187,lure,2.12248345982516,3.94250205985736,left,target,1.68322706053732,3.18641796056181,centre,guess,0.251922860217746,0.251922860217746
inanimate_46.jpg,polkadot_49.jpg,outdoor_18.jpg,26,1,difficult,2.15175736148376,2.63219266152009,lure,0.544376510370057,1.07455971039599,centre,lure,2.86732036015019,2.86732036015019,left,guess,0.240693160507362,0.240693160507362
animate_03.jpg,chequered_54.jpg,indoor_59.jpg,23,1,easy,0.640752960520331,0.640752960520331,lure,1.49648236052599,2.07994526054244,centre,lure,1.25210731226252,2.81622251227964,centre,unsure,0.253348314552568,0.730870814586524
animate_47.jpg,chequered_17.jpg,outdoor_34.jpg,9,1,easy,2.18745616212254,2.18745616212254,lure,0.838676410377957,0.838676410377957,left,lure,2.1152112618438,3.52342876180774,centre,unsure,1.1335038614925,1.74114986148197
inanimate_03.jpg,chequered_07.jpg,indoor_50.jpg,3,1,easy,6.18106971099041,6.18106971099041,lure,1.13117691036314,2.22496861038962,right,target,2.13175926054828,2.13175926054828,left,certain,1.03037551039597,1.76537321042269
inanimate_43.jpg,polkadot_43.jpg,outdoor_10.jpg,37,1,difficult,0.537593465065584,1.12044296506792,target,1.24328571063234,1.93225421063835,centre,lure,1.865067110979,1.865067110979,left,guess,0.28299356054049,0.28299356054049
inanimate_45.jpg,chequered_02.jpg,indoor_18.jpg,36,1,easy,0.911873361852486,0.911873361852486,target,0.319683062145486,0.910899162117857,centre,target,0.837482311937492,1.59340021194657,right,certain,0.268468310358003,0.960712510393932
animate_50.jpg,chequered_62.jpg,indoor_41.jpg,16,1,difficult,0.573303266020957,1.35734026599675,target,1.25717926083598,1.81441606080625,centre,lure,1.15319696406368,3.88985846407013,right,unsure,0.337887462112121,0.872821262106299
inanimate_32.jpg,polkadot_28.jpg,outdoor_42.jpg,4,1,easy,1.0483781605144,2.33826036052778,target,1.39547441061586,2.82004881062312,left,target,2.19938956020633,3.08736556023359,right,certain,1.07768501323881,1.78859721322078
animate_48.jpg,polkadot_52.jpg,outdoor_12.jpg,25,1,easy,1.59421261196258,1.59421261196258,lure,0.99146885209484,2.14997745212168,right,target,1.28851926018251,2.35088876017835,right,certain,0.30970816599438,1.85669216600945
inanimate_44.jpg,chequered_57.jpg,outdoor_60.jpg,10,1,difficult,1.90085926052416,3.49872866051737,lure,1.80636281066108,5.36392651067581,centre,lure,1.6403742604889,3.09694906050572,centre,unsure,1.3715484640561,1.99180436407914
animate_53.jpg,polkadot_58.jpg,indoor_09.jpg,32,1,easy,1.25696226145374,1.25696226145374,target,2.13779425952816,4.47701925953152,right,target,0.393741659529041,1.58546845952515,left,certain,0.302987463423051,1.12148536340101
inanimate_25.jpg,chequered_40.jpg,indoor_12.jpg,22,1,difficult,131.933149610355,133.26858321036,lure,0.936595910636242,1.38192731060553,centre,target,1.30361251038266,2.28035361034563,right,certain,0.258655516547151,1.17466231650906
animate_44.jpg,polkadot_20.jpg,outdoor_61.jpg,13,1,difficult,3.57973341224715,4.14073911227752,target,1.08201446052408,2.49972756055649,centre,target,1.08373786020093,2.26012636022642,centre,guess,0.285871810337994,0.285871810337994
animate_18.jpg,polkadot_34.jpg,indoor_62.jpg,47,1,easy,1.0155700155301,1.0155700155301,target,0.511354010377545,1.10681521036895,centre,lure,3.43089291622164,3.43089291622164,left,unsure,0.349692560557742,0.860584060545079
inanimate_34.jpg,chequered_10.jpg,outdoor_09.jpg,35,1,difficult,2.54193786054384,3.02447466057492,target,0.309633910597768,1.15755011059809,centre,lure,0.918584661849309,1.45655446185265,centre,guess,0.846724010363687,0.846724010363687
inanimate_06.jpg,polkadot_13.jpg,indoor_56.jpg,44,1,easy,0.995109116192907,0.995109116192907,lure,4.17711211059941,6.43984941061353,left,target,1.63247986021452,6.24337536020903,left,certain,0.233904910390265,1.64959021040704
animate_11.jpg,chequered_51.jpg,indoor_32.jpg,5,1,easy,0.930252310063224,0.930252310063224,target,0.952845761494245,1.51323346153367,centre,target,1.89021291036624,1.89021291036624,left,certain,0.256323460547719,1.0246811605175
animate_22.jpg,polkadot_09.jpg,indoor_48.jpg,11,1,easy,2.11083731037797,2.11083731037797,lure,1.69948026211932,2.20062006212538,centre,target,0.963564710342325,3.9242883103434,left,guess,0.249847310653422,0.249847310653422
inanimate_08.jpg,chequered_46.jpg,outdoor_28.jpg,33,1,difficult,2.56793811329408,3.12142281327397,target,1.52710311068222,2.14835281070555,centre,target,0.47123206051765,0.47123206051765,left,certain,0.183737662155181,0.973355662135873
animate_64.jpg,chequered_05.jpg,indoor_26.jpg,30,1,easy,1.20092606020626,1.20092606020626,target,2.12489691359224,2.77339051355375,centre,lure,1.16702341061318,1.16702341061318,left,unsure,0.420408410369419,1.00670131039806
inanimate_10.jpg,polkadot_12.jpg,outdoor_20.jpg,38,1,easy,1.54950836050557,1.54950836050557,lure,0.654022810631432,0.654022810631432,left,target,1.29753030999564,2.85860060999403,centre,unsure,0.237284012255259,0.751379012246616
