object_img,feature_img,context_img,trl_no_ret,block_no,pleasant_scr,pleasant_inital_rt,pleasant_final_rt,feat_mem,feat_inital_rt,feat_final_rt,feat_key,scene_mem,scene_inital_rt,scene_final_rt,scene_key,con_score,con_inital_rt,con_final_rt
animate_11.jpg,chequered_28.jpg,outdoor_12.jpg,3,1,easy,2.75870915446831,2.75870915446831,target,2.15362650466886,5.31639830466884,right,target,1.5005449044038,2.44056780440405,centre,unsure,1.15142980453857,2.78148560453883
animate_19.jpg,chequered_53.jpg,outdoor_20.jpg,7,1,easy,3.67683600507189,3.67683600507189,target,5.73822965460568,6.32609985460476,centre,target,2.46841270440382,3.3326684044041,right,unsure,0.926098154604915,2.07614055460363
inanimate_29.jpg,polkadot_09.jpg,indoor_17.jpg,12,1,easy,3.09493775540614,3.09493775540614,target,5.7649757045383,7.30168970453815,right,target,1.64235470840686,2.85349810840671,right,unsure,0.843771754871341,1.51334015487191
inanimate_61.jpg,polkadot_28.jpg,indoor_58.jpg,8,1,easy,1.14186235487068,1.14186235487068,target,0.671800404403257,1.66045260440296,centre,target,1.39578835887369,1.39578835887369,left,certain,0.810220907073017,1.66279710707204
animate_14.jpg,chequered_21.jpg,indoor_53.jpg,16,1,easy,0.934011504536102,0.934011504536102,target,2.2500829546043,3.20132305460356,centre,target,1.20246030894123,1.90610790894061,centre,unsure,1.05523305513816,4.7539422551381
inanimate_60.jpg,polkadot_13.jpg,outdoor_47.jpg,4,1,difficult,1.15905775447027,1.77991475447016,target,5.81031610453829,8.57821240453814,right,target,2.31207725860804,3.27077825860761,right,unsure,0.915202404536103,3.75309470453612
animate_32.jpg,polkadot_02.jpg,outdoor_08.jpg,38,1,easy,1.7446558046704,1.7446558046704,lure,2.12759525460388,8.25562045460538,centre,target,4.37934860440328,4.37934860440328,left,guess,1.51724845447097,1.51724845447097
inanimate_02.jpg,chequered_22.jpg,indoor_38.jpg,14,1,difficult,1.81540890453653,2.51033910453589,lure,2.25313130453651,3.28312920453754,right,target,0.852119758874323,1.46736895887443,centre,unsure,0.990800204803236,3.35480220480349
inanimate_58.jpg,polkadot_42.jpg,indoor_23.jpg,28,1,easy,1.29840865446931,1.29840865446931,target,3.65805945460488,3.65805945460488,left,target,2.46883920853907,2.46883920853907,left,guess,1.04102370613873,2.39263800613844
animate_60.jpg,polkadot_18.jpg,outdoor_21.jpg,20,1,easy,19.6716672062721,19.6716672062721,lure,1.95111430440375,9.88890390440429,right,target,0.696077404536481,0.696077404536481,left,unsure,1.11739695447068,1.70312055446993
inanimate_36.jpg,polkadot_35.jpg,outdoor_48.jpg,45,1,easy,1.38272230453731,1.38272230453731,target,3.2531713999997,4.24507129999984,right,target,2.33529100853957,3.38105830853965,right,certain,0.820373204538555,1.72649000453748
inanimate_11.jpg,chequered_40.jpg,outdoor_59.jpg,21,1,difficult,1.35020905446981,2.02687605446954,target,1.26175990760566,6.46775310760495,centre,target,1.19847120854138,2.89712410854008,centre,unsure,0.675709706940324,1.23571610693944
animate_13.jpg,polkadot_01.jpg,outdoor_44.jpg,27,1,difficult,2.02034055460354,2.65418045460319,lure,4.00523685446933,4.00523685446933,left,target,2.13390115513721,2.70409925513559,centre,unsure,1.041414455005,1.56161075500495
inanimate_47.jpg,chequered_52.jpg,outdoor_05.jpg,5,1,easy,0.794385654469806,0.794385654469806,target,0.667330751000918,1.76377555100044,right,target,3.0111432045378,4.58782670453729,right,certain,0.389653557140264,1.41898505714016
inanimate_10.jpg,chequered_58.jpg,indoor_02.jpg,17,1,easy,1.64437800453743,1.64437800453743,lure,3.03168430453661,4.84045510453689,centre,target,2.73020110440484,3.79480520440484,right,guess,2.04075465447022,2.04075465447022
animate_39.jpg,polkadot_27.jpg,indoor_46.jpg,46,1,difficult,0.655649054469905,1.29591095446995,lure,4.33475335460389,4.93801945460473,centre,target,0.586870604536671,1.14710400453623,centre,unsure,1.51626460520492,2.07099660520544
animate_12.jpg,chequered_11.jpg,indoor_35.jpg,48,1,difficult,2.03497285433514,2.72523505433492,target,2.87856365460357,3.91204605460371,centre,target,0.492556705072275,1.28634310507186,right,unsure,1.19415535647204,1.66890425647216
animate_34.jpg,chequered_44.jpg,outdoor_23.jpg,40,1,easy,1.08046075513812,1.08046075513812,target,1.85126175460391,1.85126175460391,left,target,0.825176654469033,1.72057175446935,right,unsure,1.24080945446804,1.78262405446912
inanimate_04.jpg,chequered_54.jpg,indoor_04.jpg,44,1,difficult,1.69377585540497,2.33133185540464,target,5.08179165460388,7.93482625460456,right,target,0.529792554336382,1.12083105433703,centre,unsure,1.7141771054703,2.26878180547101
inanimate_21.jpg,polkadot_50.jpg,outdoor_45.jpg,15,1,easy,2.40696580453732,2.40696580453732,target,5.30554760453742,7.68445650453759,right,target,2.15926065460553,2.15926065460553,left,unsure,0.714200904669269,1.28298740466926
animate_16.jpg,polkadot_15.jpg,indoor_14.jpg,35,1,difficult,1.35852525713926,2.0359277571406,lure,6.35249070507234,6.35249070507234,left,target,2.43636695793975,3.50806315794034,right,guess,1.7856217550052,1.7856217550052
