object_img,feature_img,context_img,trl_no_ret,block_no,pleasant_scr,pleasant_inital_rt,pleasant_final_rt,feat_mem,feat_inital_rt,feat_final_rt,feat_key,scene_mem,scene_inital_rt,scene_final_rt,scene_key,con_score,con_inital_rt,con_final_rt
animate_28.jpg,chequered_25.jpg,indoor_51.jpg,20,1,easy,1.59017823799513,6.88566123810597,lure,1.2129395082593,1.2129395082593,left,target,1.73037919751368,4.53306789766066,right,guess,0.545835110824555,0.545835110824555
animate_62.jpg,polkadot_42.jpg,indoor_03.jpg,24,1,easy,2.10131115978584,2.10131115978584,target,0.929675311082974,2.74386331089772,right,lure,2.33868243265897,5.04208793258294,left,guess,1.28511024895124,1.28511024895124
animate_32.jpg,chequered_24.jpg,outdoor_55.jpg,46,1,difficult,1.6167121489998,2.54195694904774,lure,1.51372642419301,4.92942212428898,right,target,2.28620821377262,3.39000751380809,right,unsure,0.331888213986531,0.879167513921857
inanimate_03.jpg,polkadot_18.jpg,indoor_04.jpg,5,1,easy,0.951665848959237,2.52744724904187,target,0.804233708418906,1.31549480836838,centre,target,3.9522606623359,3.9522606623359,left,certain,0.883972610812634,1.78865831089206
inanimate_25.jpg,chequered_38.jpg,outdoor_05.jpg,14,1,difficult,1.17159743793309,1.98760473798029,target,3.475086446153,3.475086446153,left,lure,4.04647366236895,5.17782506230287,centre,guess,1.0480871621985,1.0480871621985
inanimate_30.jpg,chequered_42.jpg,indoor_48.jpg,19,1,difficult,0.98039051075466,1.58492861082777,lure,2.9572806598153,2.9572806598153,left,lure,2.30552292731591,3.23195042740554,centre,guess,0.707562370458618,0.707562370458618
animate_37.jpg,polkadot_14.jpg,outdoor_49.jpg,29,1,easy,0.950949576217681,0.950949576217681,target,1.11900294618681,2.15358984610066,right,target,0.558662559604272,2.05533665977418,right,certain,0.504546359647065,1.48004365968518
inanimate_37.jpg,chequered_37.jpg,outdoor_60.jpg,41,1,difficult,1.69495211099274,35.1350997111294,target,1.68581312987953,1.68581312987953,left,target,1.73291501915082,1.73291501915082,left,certain,0.787086500087753,1.65134390024468
inanimate_58.jpg,polkadot_61.jpg,outdoor_35.jpg,23,1,easy,1.35943991085514,1.35943991085514,lure,2.85055155982263,2.85055155982263,left,lure,5.56379096233286,9.815232262481,centre,guess,0.784569011069834,2.13654341106303
inanimate_43.jpg,chequered_10.jpg,indoor_10.jpg,18,1,easy,1.04887769999914,1.04887769999914,lure,1.02213785704225,6.00587015715428,right,target,3.85760571109131,3.85760571109131,left,unsure,0.692690948955715,1.20210314914584
animate_50.jpg,chequered_12.jpg,indoor_32.jpg,37,1,easy,1.8102663597092,3.50570155959576,lure,0.615453446051106,1.09168324619532,centre,lure,1.13445106800646,4.55714366817847,centre,guess,1.13680414110422,1.13680414110422
animate_11.jpg,chequered_17.jpg,outdoor_40.jpg,22,1,difficult,1.15880891378038,1.8261290139053,target,1.54513104329817,5.89438864332624,right,lure,2.44727201364003,5.40431671380065,right,guess,0.667886910960078,0.667886910960078
animate_20.jpg,chequered_61.jpg,indoor_02.jpg,38,1,difficult,1.17777454620227,1.93298584618606,lure,1.08588206232525,2.09872636245564,centre,target,1.70625639776699,1.70625639776699,left,unsure,0.390238540945575,0.865509041119367
